ATAD3B,37834.0,10.0,30.0
ATAD3A,22523.0,4.0,22.0
TMEM240,5846.0,1.0,4.0
SSU72,33192.0,1.0,5.0
FNDC10,2123.0,1.0,1.0
LOC105378586,7777.0,1.0,3.0
MIB2,16874.0,5.0,31.0
MMP23B,2478.0,1.0,10.0
CDK11B,23957.0,12.0,36.0
SLC35E2B,31291.0,1.0,10.0
LOC100288379,1152.0,,
MMP23A,1869.0,1.0,6.0
CDK11A,21914.0,1.0,24.0
SLC35E2A,18686.0,2.0,8.0
LOC100129381,1467.0,,
LOC112268218,5973.0,1.0,2.0
NADK,29251.0,7.0,24.0
GNB1,105811.0,13.0,32.0
GNB1-DT,1549.0,1.0,3.0
CALML6,3543.0,2.0,7.0
TMEM52,1716.0,3.0,8.0
CFAP74,82708.0,1.0,39.0
LOC107984872,1662.0,1.0,3.0
LOC105378589,4877.0,1.0,3.0
GABRD,11413.0,3.0,11.0
LOC105378590,11683.0,1.0,7.0
PRKCZ,136347.0,22.0,39.0
PRKCZ-DT,869.0,1.0,3.0
PRKCZ-AS1,2087.0,1.0,2.0
FAAP20,28677.0,12.0,32.0
LOC112268219,2660.0,1.0,1.0
SKI,82411.0,1.0,7.0
LOC124905687,20838.0,5.0,18.0
LOC124903824,4274.0,4.0,11.0
MORN1,73638.0,3.0,17.0
LOC100129534,2248.0,1.0,1.0
RER1,13916.0,1.0,7.0
PEX10,9853.0,4.0,12.0
PLCH2,91123.0,7.0,31.0
PANK4,18614.0,4.0,23.0
HES5,1518.0,1.0,4.0
TNFRSF14-AS1,7091.0,1.0,7.0
TNFRSF14,8466.0,11.0,21.0
LOC100996583,18000.0,1.0,4.0
PRXL2B,4945.0,2.0,12.0
MMEL1,42378.0,1.0,24.0
MMEL1-AS1,7457.0,1.0,3.0
TTC34,223233.0,1.0,9.0
LOC128966585,1065.0,2.0,7.0
LOC107985732,1065.0,1.0,3.0
LOC124905688,3847.0,1.0,11.0
LOC124905689,841.0,3.0,9.0
LOC105378598,13629.0,5.0,27.0
LOC107984904,1065.0,1.0,3.0
LOC124903826,2421.0,1.0,3.0
ACTRT2,1436.0,1.0,1.0
LOC124903827,15950.0,3.0,23.0
PRDM16-DT,8108.0,2.0,2.0
PRDM16,372179.0,1.0,18.0
LOC100420339,1039.0,,
MIR4251,60.0,2.0,2.0
LOC105378606,5842.0,1.0,3.0
LOC107984909,7982.0,1.0,2.0
LOC105378605,3250.0,2.0,4.0
LOC124903828,30344.0,1.0,2.0
LOC105378604,16904.0,3.0,9.0
ARHGEF16,28808.0,6.0,21.0
MEGF6,139542.0,7.0,45.0
LOC105378608,2089.0,1.0,3.0
MIR551A,95.0,2.0,2.0
TPRG1L,5090.0,1.0,5.0
WRAP73,19136.0,2.0,15.0
TP73,85413.0,5.0,18.0
TP73-AS3,10573.0,2.0,4.0
TP73-AS1,11389.0,2.0,12.0
CCDC27,19190.0,1.0,12.0
SMIM1,3204.0,1.0,5.0
LRRC47,17943.0,1.0,7.0
RN7SL574P,296.0,,
CEP104,45127.0,2.0,26.0
DFFB,28259.0,2.0,16.0
C1orf174,11139.0,3.0,8.0
LINC01134,15047.0,1.0,4.0
LINC01346,11971.0,1.0,3.0
LINC01345,1831.0,1.0,3.0
EEF1DP6,436.0,,
LINC01777,12600.0,1.0,6.0
LOC105376674,11485.0,2.0,4.0
LOC124904578,4559.0,1.0,3.0
LINC01646,12219.0,1.0,5.0
AJAP1,138126.0,2.0,8.0
LINC02781,10567.0,2.0,7.0
LOC124904589,6094.0,1.0,3.0
LOC102724429,6980.0,3.0,8.0
LINC02782,12095.0,1.0,6.0
LOC105376682,3455.0,1.0,3.0
LOC107984911,10990.0,1.0,5.0
LOC105376686,3788.0,1.0,7.0
LOC124900451,74.0,1.0,1.0
LOC124903830,9647.0,2.0,4.0
MIR4689,69.0,2.0,2.0
NPHP4,131567.0,16.0,55.0
KCNAB2,108364.0,5.0,24.0
CHD5,78494.0,1.0,42.0
RPL22,14575.0,1.0,4.0
RNF207-AS1,940.0,1.0,3.0
RNF207,15180.0,6.0,24.0
ICMT,14771.0,3.0,8.0
ICMT-DT,3204.0,1.0,5.0
HES3,1399.0,1.0,4.0
GPR153,13745.0,2.0,8.0
ACOT7,129493.0,5.0,13.0
HES2,4687.0,1.0,4.0
ESPN,36595.0,10.0,29.0
MIR4252,62.0,2.0,2.0
TNFRSF25,5387.0,2.0,13.0
PLEKHG5,52972.0,7.0,30.0
NOL9,33180.0,5.0,17.0
RNU6-731P,110.0,,
TAS1R1,24454.0,2.0,8.0
LOC107984912,11879.0,1.0,4.0
ZBTB48,9286.0,5.0,18.0
KLHL21,12145.0,1.0,5.0
LOC107984913,9923.0,1.0,2.0
PHF13,10299.0,2.0,5.0
THAP3,10727.0,4.0,12.0
DNAJC11,67648.0,2.0,16.0
LINC01672,5271.0,2.0,3.0
LOC124904847,98.0,1.0,1.0
CAMTA1-DT,1088.0,1.0,3.0
CAMTA1,987458.0,21.0,51.0
LOC124903832,26924.0,1.0,2.0
RPL37P9,355.0,,
CAMTA1-AS3,5910.0,1.0,2.0
RNU1-8P,164.0,,
CAMTA1-AS2,7269.0,2.0,5.0
CAMTA1-AS1,983.0,2.0,6.0
LOC105376691,5588.0,1.0,3.0
LOC105376689,18954.0,6.0,17.0
VAMP3,10136.0,1.0,5.0
PER3,60887.0,11.0,43.0
UTS2,65785.0,3.0,9.0
TNFRSF9,24959.0,3.0,10.0
TRUND-NNN4-1,69.0,,
PARK7,23769.0,2.0,9.0
ERRFI1,14578.0,4.0,8.0
ERRFI1-DT,96145.0,1.0,2.0
RPL7AP18,1302.0,,
LOC107984915,18494.0,2.0,5.0
LOC100129776,2947.0,,
RNU1-7P,163.0,,
LINC01714,6538.0,1.0,4.0
LOC105376695,9052.0,1.0,3.0
SLC45A1,26862.0,2.0,11.0
RERE,465852.0,2.0,25.0
RERE-AS1,10373.0,1.0,4.0
SNORD128,113.0,1.0,1.0
LOC124900452,124.0,1.0,1.0
RPL7P11,681.0,,
RPL7P7,822.0,,
RPL27P3,1119.0,,
RPL23AP19,319.0,,
ENO1,17691.0,1.0,14.0
MIR6728,88.0,3.0,3.0
ENO1-AS1,1050.0,1.0,2.0
RNU6-304P,106.0,,
HMGN2P17,1192.0,,
LOC112268261,21876.0,3.0,6.0
CA6,29206.0,4.0,11.0
RN7SL451P,298.0,,
SLC2A7,33823.0,3.0,14.0
SLC2A5,58696.0,9.0,25.0
LOC124900441,183.0,1.0,1.0
GPR157,28989.0,1.0,7.0
MIR34AHG,34650.0,1.0,2.0
MIR34A,109.0,3.0,3.0
LNCTAM34A,9887.0,1.0,3.0
H6PD,36536.0,4.0,10.0
LOC124903836,682.0,1.0,2.0
SPSB1,31423.0,1.0,5.0
LINC02606,3912.0,2.0,3.0
RNA5SP40,109.0,,
SLC25A33,45711.0,1.0,7.0
RPL9P11,676.0,,
TMEM201,25918.0,6.0,19.0
LOC124903837,7657.0,1.0,2.0
PIK3CD,101857.0,13.0,41.0
LOC105376712,980.0,1.0,2.0
PIK3CD-AS1,1976.0,1.0,2.0
RPL26P7,340.0,,
PIK3CD-AS2,15148.0,2.0,4.0
CLSTN1,95735.0,3.0,21.0
MZT1P1,618.0,,
CTNNBIP1,62006.0,4.0,13.0
LOC105376717,4719.0,1.0,2.0
LOC124903838,3750.0,1.0,2.0
LZIC,21264.0,3.0,12.0
NMNAT1,54011.0,9.0,11.0
RN7SKP269,244.0,,
TMEM274P,10213.0,1.0,5.0
MIR5697,77.0,2.0,2.0
LOC124903840,1370.0,1.0,2.0
RBP7,18799.0,1.0,5.0
UBE4B,148276.0,6.0,35.0
RPL21P21,369.0,,
PGAM1P11,981.0,,
RNU6-828P,106.0,,
KIF1B,171025.0,5.0,54.0
RNU6-37P,105.0,,
RN7SL731P,292.0,,
PGD,21452.0,1.0,14.0
CENPS-CORT,21721.0,2.0,7.0
CENPS,12373.0,2.0,1.0
CORT,1966.0,1.0,2.0
DFFA,15998.0,2.0,7.0
PEX14,155801.0,6.0,16.0
RN7SL614P,279.0,,
CASZ1,160162.0,4.0,26.0
LOC105376733,6640.0,1.0,4.0
HSPE1P24,237.0,,
LOC105376735,5821.0,1.0,3.0
C1orf127,37507.0,6.0,22.0
CFL1P6,2019.0,,
TARDBP,17891.0,2.0,15.0
MASP2,20999.0,5.0,15.0
SRM,5429.0,1.0,8.0
EXOSC10,33257.0,3.0,28.0
EXOSC10-AS1,2430.0,2.0,4.0
MTOR,156036.0,6.0,65.0
MTOR-AS1,5640.0,1.0,4.0
RNU6-537P,63.0,,
LOC124904848,106.0,1.0,1.0
ANGPTL7,6626.0,3.0,7.0
RNU6-291P,106.0,,
RPL39P6,403.0,,
UBIAD1,26394.0,3.0,5.0
UBE2V2P3,861.0,,
LOC105376737,4427.0,1.0,3.0
LOC105376739,7106.0,1.0,4.0
LOC105376740,7093.0,2.0,5.0
DISP3,59782.0,10.0,31.0
LINC01647,3823.0,1.0,3.0
FBXO2,6058.0,1.0,6.0
FBXO44,8923.0,5.0,18.0
FBXO6,10167.0,5.0,10.0
MAD2L2,17369.0,3.0,11.0
DRAXIN,39241.0,2.0,10.0
AGTRAP,14632.0,1.0,8.0
LOC101060126,942.0,,
C1orf167,27388.0,6.0,33.0
C1orf167-AS1,2540.0,1.0,3.0
MTHFR,20246.0,5.0,18.0
CLCN6,36936.0,1.0,25.0
NPPA-AS1,7301.0,1.0,4.0
NPPA,2073.0,1.0,3.0
NPPB,1481.0,1.0,3.0
SBF1P2,2989.0,,
RNU5E-1,118.0,1.0,1.0
RNU5E-4P,119.0,,
KIAA2013,6837.0,1.0,3.0
PLOD1,40819.0,1.0,20.0
MFN2,33081.0,2.0,23.0
MIIP,12567.0,3.0,13.0
MIR6729,64.0,3.0,3.0
RN7SL649P,274.0,,
TNFRSF8,80900.0,2.0,17.0
RNU6-777P,103.0,,
RPL23AP89,296.0,,
MIR7846,95.0,2.0,2.0
TNFRSF1B,42238.0,2.0,13.0
MIR4632,60.0,3.0,3.0
RPL10P17,382.0,,
LOC124900427,123.0,,
VPS13D,282024.0,1.0,70.0
LOC124904680,83.0,,
SNORA59A,151.0,1.0,1.0
LINC02766,11660.0,2.0,7.0
DHRS3,52068.0,6.0,12.0
RNU6ATAC18P,100.0,,
MIR6730,66.0,3.0,3.0
AADACL4,22995.0,2.0,5.0
AADACL3,12615.0,1.0,4.0
LOC124904811,103.0,1.0,1.0
CFAP107,17698.0,1.0,5.0
PRAMEF12,4168.0,1.0,3.0
PRAMEF1,5231.0,2.0,5.0
LINC01784,537.0,1.0,2.0
PRAMEF11,7031.0,2.0,6.0
PRAMEF30P,2913.0,,
HNRNPCL1,1343.0,1.0,2.0
PRAMEF2,4817.0,2.0,5.0
PRAMEF4,6992.0,1.0,4.0
PRAMEF10,5374.0,1.0,4.0
PRAMEF7,4141.0,1.0,4.0
RNU6-1072P,105.0,,
PRAMEF29P,2720.0,,
PRAMEF6,6942.0,1.0,4.0
PRAMEF31P,2977.0,,
PRAMEF18,3459.0,1.0,3.0
PRAMEF13,5221.0,2.0,6.0
PRAMEF9,7616.0,1.0,4.0
HNRNPCL4,1717.0,1.0,1.0
PRAMEF25,7114.0,1.0,4.0
PRAMEF36P,5207.0,1.0,4.0
HNRNPCL2,1366.0,1.0,2.0
PRAMEF35P,1314.0,,
PRAMEF34P,5207.0,1.0,4.0
LOC128966578,4680.0,1.0,4.0
LOC100132865,2977.0,,
PRAMEF5,9237.0,1.0,4.0
PRAMEF32P,2720.0,,
RNU6-771P,105.0,,
PRAMEF8,3833.0,2.0,5.0
PRAMEF33,5368.0,1.0,4.0
PRAMEF15,7017.0,1.0,4.0
PRAMEF14,5242.0,1.0,4.0
PRAMEF19,3516.0,1.0,3.0
PRAMEF17,2997.0,1.0,3.0
PRAMEF20,10879.0,2.0,5.0
LRRC38,39035.0,2.0,3.0
LOC102724856,5301.0,2.0,5.0
LOC107984918,3834.0,1.0,3.0
BRWD1P1,981.0,,
PDPN,34184.0,5.0,13.0
RNA5SP41,100.0,,
LOC105378612,4528.0,1.0,3.0
LOC105376756,4790.0,1.0,3.0
LOC124900446,129.0,1.0,1.0
PRDM2,124919.0,10.0,18.0
KAZN,1227288.0,18.0,37.0
RNU6-1265P,102.0,,
LOC107985467,52007.0,2.0,6.0
LOC124905691,32911.0,1.0,3.0
LOC124903847,21457.0,1.0,3.0
KAZN-AS1,71001.0,1.0,5.0
TBCAP2,463.0,,
LOC105376759,3799.0,1.0,3.0
LOC124903848,9941.0,1.0,3.0
LOC107985469,22954.0,1.0,3.0
LOC124903849,1520.0,1.0,3.0
TMEM51-AS1,40656.0,1.0,6.0
TMEM51,67950.0,4.0,9.0
TMEM51-AS2,7434.0,2.0,4.0
MFFP1,1032.0,,
ZBTB2P1,879.0,,
FHAD1,173392.0,19.0,66.0
FHAD1-AS1,17200.0,1.0,3.0
LOC124903851,6402.0,1.0,3.0
EFHD2-AS1,9385.0,3.0,8.0
EFHD2,20448.0,2.0,5.0
CTRC,10807.0,1.0,8.0
CELA2A,15342.0,1.0,8.0
LOC105376767,3876.0,1.0,3.0
CELA2B,15291.0,1.0,8.0
CASP9,33509.0,6.0,16.0
DNAJC16,44883.0,1.0,16.0
SCARNA21B,138.0,1.0,1.0
AGMAT,13368.0,1.0,7.0
CHCHD2P6,786.0,,
LOC124904764,43.0,,
RNU7-179P,67.0,,
CD24P1,4964.0,,
DDI2,51604.0,1.0,10.0
RSC1A1,2320.0,1.0,1.0
PLEKHM2,53919.0,5.0,25.0
SLC25A34,6367.0,3.0,8.0
SLC25A34-AS1,9841.0,1.0,2.0
TMEM82,5486.0,1.0,6.0
FBLIM1,29955.0,15.0,28.0
RPL12P14,594.0,,
UQCRHL,275.0,1.0,1.0
SPEN-AS1,13930.0,1.0,2.0
SPEN,92763.0,1.0,15.0
LOC124904815,100.0,1.0,1.0
ZBTB17,34259.0,2.0,20.0
LOC124903855,16033.0,1.0,3.0
LOC124905656,8898.0,,
SRARP,4566.0,1.0,2.0
HSPB7,5565.0,2.0,11.0
CLCNKA,12013.0,1.0,21.0
FAM131C2P,5507.0,,
CLCNKB,13622.0,2.0,23.0
FAM131C,15881.0,1.0,7.0
EPHA2,31720.0,5.0,21.0
EPHA2-AS1,30201.0,1.0,5.0
ARHGEF19,14780.0,2.0,18.0
ANO7L1,11186.0,5.0,25.0
CPLANE2,5490.0,1.0,6.0
MT1XP1,360.0,,
FBXO42,105823.0,2.0,16.0
SZRD1,30901.0,1.0,6.0
RPL22P3,458.0,,
SPATA21,42311.0,8.0,29.0
NECAP2,19359.0,3.0,12.0
LINC01772,7535.0,2.0,3.0
CROCCP3,25236.0,1.0,15.0
RNU1-1,163.0,1.0,1.0
TRN-GTT5-1,73.0,1.0,1.0
LINC01783,1761.0,1.0,2.0
RNU1-6P,143.0,,
TRE-TTC4-1,71.0,1.0,1.0
LOC124903856,677.0,1.0,1.0
TRG-CCC1-1,70.0,1.0,1.0
LOC124905696,5770.0,1.0,3.0
PDE4DIPP8,2566.0,,
LOC101056699,71.0,,
NBPF1,71512.0,2.0,54.0
LOC124900386,12854.0,5.0,11.0
LOC128966612,6981.0,,
LOC128966643,5652.0,1.0,2.0
LOC124905693,509.0,1.0,1.0
TRNAG-CCC,70.0,1.0,1.0
TRV-CAC11-1,72.0,,
LOC124905694,2519.0,1.0,3.0
LOC124905564,84123.0,1.0,47.0
LOC124900584,14453.0,1.0,14.0
LOC124905569,8008.0,1.0,3.0
MST1P2,4846.0,1.0,14.0
LOC124905695,13904.0,1.0,3.0
LOC124905573,163.0,1.0,1.0
TRNAN-GUU,73.0,1.0,1.0
LOC124905576,143.0,,
TRNAE-UUC,71.0,1.0,1.0
LOC124905556,1343.0,1.0,1.0
LOC124905697,15116.0,1.0,3.0
LOC128966628,13319.0,1.0,18.0
LOC124905698,15986.0,1.0,2.0
RNU1-3,163.0,1.0,1.0
LOC124903857,578.0,1.0,1.0
TRG-CCC4-1,70.0,1.0,1.0
EIF1AXP1,3153.0,,
ESPNP,28967.0,1.0,11.0
TRV-CAC13-1,72.0,,
LOC440570,3142.0,1.0,2.0
TRNAE-UUC_1,71.0,1.0,1.0
LOC124905577,143.0,,
TRNAN-GUU_1,73.0,1.0,1.0
RNU1-4,163.0,1.0,1.0
CROCCP4,729.0,,
LOC102724562,2996.0,1.0,11.0
LOC124905701,14608.0,1.0,3.0
LOC124905699,578.0,1.0,1.0
TRNAE-UUC_2,71.0,1.0,1.0
TRNAH-GUG,73.0,1.0,1.0
LOC124905700,17972.0,1.0,3.0
LOC124905809,163.0,1.0,1.0
MST1L,3978.0,1.0,14.0
LOC124905560,11826.0,2.0,5.0
CROCCP2,12650.0,1.0,7.0
LOC128966598,52723.0,3.0,35.0
PDE4DIPP9,2575.0,,
MIR3675,72.0,3.0,3.0
TRV-CAC11-2,72.0,,
TRG-CCC1-2,70.0,1.0,1.0
LOC124903860,6267.0,,
LOC112267871,1869.0,1.0,3.0
TRE-TTC3-1,71.0,1.0,1.0
RNU1-5P,143.0,,
LOC107985101,2464.0,,
LOC105376805,1129.0,2.0,4.0
TRN-GTT4-1,73.0,1.0,1.0
RNU1-2,163.0,1.0,1.0
CROCC,59283.0,9.0,48.0
MFAP2,7079.0,3.0,12.0
LOC105376806,1934.0,1.0,2.0
ATP13A2,25968.0,1.0,33.0
SDHB,35318.0,2.0,10.0
PADI2,52707.0,3.0,18.0
LOC124903861,2059.0,1.0,3.0
LOC105376808,3289.0,1.0,3.0
LINC02783,6571.0,1.0,4.0
PADI1,40828.0,8.0,23.0
PADI3,35130.0,4.0,19.0
MIR3972,86.0,2.0,2.0
PADI4,55698.0,6.0,22.0
PADI6,29501.0,1.0,16.0
RCC2,32998.0,2.0,14.0
RCC2-AS1,621.0,1.0,2.0
LOC124904837,100.0,1.0,1.0
ARHGEF10L,185721.0,19.0,51.0
LINC02810,4790.0,3.0,9.0
ACTL8,71781.0,2.0,4.0
LOC105376809,10007.0,3.0,6.0
LOC105376812,13043.0,1.0,3.0
LINC01654,8757.0,1.0,3.0
IGSF21,270626.0,3.0,12.0
IGSF21-AS1,15983.0,4.0,11.0
KLHDC7A,5044.0,1.0,1.0
DYNLL1P3,387.0,,
PAX7,118022.0,2.0,11.0
TAS1R2,20057.0,1.0,6.0
ALDH4A1,31149.0,2.0,18.0
MIR4695,73.0,3.0,3.0
MIR1290,77.0,2.0,2.0
IFFO2,52482.0,1.0,9.0
LOC105376815,83280.0,3.0,6.0
LOC124905702,2267.0,,
UBR4,135716.0,1.0,113.0
EMC1-AS1,30336.0,2.0,3.0
EMC1,35876.0,1.0,26.0
MRTO4,8321.0,2.0,9.0
AKR7L,8144.0,1.0,7.0
AKR7A3,14543.0,3.0,9.0
LOC124903867,17387.0,1.0,3.0
LOC100506730,2489.0,1.0,1.0
AKR7A2,9439.0,3.0,9.0
RNU6-1099P,104.0,,
SLC66A1,22155.0,3.0,20.0
CAPZB,146682.0,9.0,19.0
LOC124905703,3996.0,1.0,1.0
LOC124903868,7716.0,1.0,4.0
RN7SL277P,215.0,,
LOC124903869,6636.0,1.0,3.0
LOC105376819,47250.0,3.0,9.0
LOC105376818,2593.0,1.0,3.0
RNU4-28P,140.0,,
LOC105376817,17309.0,1.0,4.0
LOC124904816,104.0,1.0,1.0
MICOS10-DT,5030.0,1.0,2.0
MICOS10-NBL1,61407.0,1.0,5.0
MICOS10,32779.0,1.0,5.0
RPS14P3,837.0,1.0,1.0
NBL1,15224.0,7.0,8.0
HTR6,16090.0,1.0,3.0
TMCO4,118140.0,7.0,25.0
RNF186,1254.0,1.0,1.0
LOC105376823,28970.0,2.0,4.0
OTUD3,30548.0,4.0,12.0
PLA2G2E,3608.0,1.0,4.0
PLA2G2A,4997.0,4.0,12.0
PLA2G5,63514.0,4.0,15.0
LOC100419911,514.0,,
PLA2G2D,7597.0,1.0,4.0
PLA2G2F,11067.0,3.0,8.0
LOC117779438,6350.0,1.0,3.0
PLA2G2C,23462.0,3.0,11.0
UBXN10,12968.0,3.0,4.0
LOC105376825,5519.0,1.0,3.0
LOC105376826,2638.0,1.0,3.0
LINC01757,1560.0,1.0,2.0
LOC105376828,2891.0,1.0,5.0
VWA5B1,68649.0,9.0,37.0
LINC01141,69444.0,1.0,12.0
CAMK2N1,3819.0,1.0,2.0
MUL1,8710.0,2.0,5.0
RPS4XP4,862.0,,
FAM43B,2447.0,1.0,1.0
CDA,29874.0,1.0,4.0
PINK1,18057.0,1.0,8.0
MIR6084,109.0,2.0,2.0
PINK1-AS,9536.0,1.0,3.0
DDOST,9577.0,1.0,11.0
KIF17,57148.0,7.0,28.0
SH2D5,12967.0,3.0,15.0
HP1BP3,47036.0,7.0,24.0
EIF4G3,370724.0,12.0,51.0
RNU7-200P,61.0,,
LOC105376830,15555.0,2.0,7.0
LOC105376829,13364.0,2.0,5.0
MIR1256,118.0,2.0,2.0
RPS15AP6,453.0,,
HSPE1P27,606.0,,
ECE1,128243.0,8.0,26.0
LOC124903872,5143.0,1.0,3.0
ECE1-AS1,6579.0,1.0,3.0
PPP1R11P1,762.0,,
PDE4DIPP10,534.0,,
LOC105376832,3876.0,2.0,4.0
HS6ST1P1,2218.0,,
CROCCP5,2505.0,,
NBPF3,47802.0,4.0,27.0
ALPL,69407.0,4.0,17.0
LINC02596,5498.0,1.0,2.0
RAP1GAP,73181.0,2.0,47.0
USP48,104837.0,6.0,35.0
LOC124904736,55.0,,
LDLRAD2,12826.0,1.0,5.0
HSPG2,115071.0,2.0,104.0
RPL21P29,556.0,,
CELA3B,21643.0,4.0,14.0
RNU6-1022P,112.0,,
CELA3A,10892.0,1.0,8.0
LINC01635,2054.0,1.0,3.0
LINC00339,6013.0,2.0,6.0
CDC42,48584.0,2.0,8.0
LOC124903873,2715.0,,
WNT4,25789.0,3.0,8.0
LOC105376845,16440.0,5.0,12.0
LOC105376850,9161.0,1.0,2.0
LOC107985377,5401.0,1.0,5.0
MIR4418,61.0,2.0,2.0
LOC105376856,2643.0,1.0,3.0
ZBTB40,102365.0,5.0,24.0
EPHA8,41411.0,6.0,26.0
MIR6127,108.0,2.0,2.0
C1QA,3215.0,2.0,5.0
C1QC,4456.0,1.0,5.0
C1QB,8331.0,1.0,4.0
EPHB2,211284.0,3.0,22.0
MIR4684,81.0,3.0,3.0
MIR4253,67.0,2.0,2.0
LOC124903874,6043.0,2.0,5.0
LACTBL1,19806.0,1.0,8.0
TEX46,5021.0,1.0,3.0
KDM1A,64227.0,2.0,24.0
MIR3115,67.0,2.0,2.0
LUZP1,94503.0,7.0,13.0
RNU6-514P,106.0,,
RNU6-135P,100.0,,
HTR1D,25591.0,1.0,2.0
RPL29P6,617.0,,
LINC01355,4209.0,1.0,2.0
HNRNPR,39630.0,5.0,16.0
ZNF436,10400.0,2.0,5.0
ZNF436-AS1,2868.0,2.0,4.0
TCEA3,45149.0,3.0,15.0
LOC124903875,4122.0,2.0,4.0
ASAP3,56057.0,3.0,30.0
E2F2,26026.0,4.0,12.0
LOC101928163,6489.0,1.0,3.0
LOC124903876,33295.0,2.0,6.0
LOC105376859,6528.0,3.0,8.0
ID3,1575.0,1.0,3.0
MDS2,13255.0,1.0,11.0
EEF1A1P48,467.0,,
RPL11,5056.0,2.0,9.0
ELOA,18592.0,1.0,11.0
ELOA-AS1,17909.0,1.0,4.0
PITHD1,9821.0,1.0,6.0
LOC105376860,3499.0,1.0,2.0
LYPLA2,4393.0,1.0,11.0
GALE,5155.0,3.0,14.0
HMGCL,23543.0,1.0,9.0
FUCA1,23220.0,1.0,11.0
CNR2,45166.0,3.0,5.0
LOC124904841,97.0,,
BTBD6P1,2586.0,,
MIR378F,77.0,2.0,2.0
LOC124903877,9333.0,1.0,4.0
H3P1,367.0,,
PNRC2,3634.0,1.0,3.0
SRSF10,15986.0,2.0,16.0
LOC105378615,380.0,1.0,2.0
RPL36P5,720.0,,
LOC105376863,18684.0,1.0,3.0
LOC107984931,21833.0,1.0,3.0
MYOM3,56090.0,1.0,37.0
MYOM3-AS1,16590.0,1.0,3.0
LOC124903878,1928.0,1.0,3.0
LOC105376864,5624.0,1.0,4.0
IL22RA1,23366.0,1.0,7.0
LOC124903879,9038.0,1.0,3.0
IFNLR1,33099.0,4.0,11.0
LINC02800,11410.0,1.0,3.0
GRHL3-AS1,16062.0,1.0,2.0
GRHL3,45379.0,4.0,20.0
STPG1,58750.0,3.0,13.0
NIPAL3,59455.0,7.0,23.0
RCAN3AS,6128.0,1.0,5.0
RCAN3,38697.0,4.0,10.0
NCMAP-DT,16748.0,1.0,3.0
NCMAP,53238.0,3.0,6.0
RPL26P8,374.0,,
SRRM1,29997.0,7.0,32.0
LOC124904829,104.0,1.0,1.0
CLIC4,97586.0,3.0,9.0
RNU6-1208P,106.0,,
LOC105376876,8674.0,1.0,3.0
RUNX3,65651.0,3.0,11.0
MIR6731,71.0,3.0,3.0
RUNX3-AS1,34255.0,1.0,6.0
MIR4425,83.0,2.0,2.0
LINC02793,7828.0,1.0,3.0
IFITM3P7,564.0,,
LOC124903880,1755.0,1.0,3.0
SYF2,10226.0,1.0,7.0
